FECHACORTE;CERTIFICADO_VERIFICACION_GASTOS;TIPO_DOCUMENTO_SOLICITANTE;NUMERODOCUMENTO_SOLICITANTE;NOMBRES_SOLICITANTE;NUMEROPROYECTOEDITORIAL;MONTO_IGV;PERIODO;FECHA_INICIO_TRAMITE;FECHA_FIN_TRAMITE
20230822;1.501E+12;RUC;0FA8F086DD866BD32297;EDITORIAL SEPTIEMBRE S.A.C.;2.1501E+13;57883.7;Set-13;20160409;20161025
20230822;1.501E+12;RUC;0FA8F086DD866BD32297;EDITORIAL SEPTIEMBRE S.A.C.;2.1501E+13;41592.12;Ago-13;20160409;20161025
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;2732.94;Jun-16;20160927;20161025
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;61039.58;Ene-16;20160908;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;4593.6;Dic-15;20160908;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;11709.68;Oct-15;20160908;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;80094.03;Ene-16;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;36938.86;Dic-15;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;31851.91;Oct-15;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;9532.58;Set-15;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;3355.2;Dic-15;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;35261.18;Ene-16;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;13783.19;Ene-16;20160906;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;5844.53;Dic-15;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1193.4;Oct-15;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;7846.74;Ene-16;20160909;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2412;Oct-15;20160908;20161024
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;1.15012E+13;1017;Abr-15;20160921;20161024
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;1.15012E+13;2888.45;Mar-15;20160921;20161024
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;1.15012E+13;2458.92;Feb-15;20160921;20161024
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A;3.15014E+13;5162.4;Abr-16;20160922;20161020
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1584;Dic-15;20160922;20161020
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;10662.97;Nov-15;20160922;20161020
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;5101.2;Ene-16;20160922;20161020
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;3048.06;Dic-15;20160922;20161020
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2848.93;Ene-16;20160922;20161020
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;11449.26;Mar-16;20160922;20161020
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;1170;Mar-16;20160922;20161020
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;8489.8;Jun-15;20160927;20161018
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;7978.37;Jun-15;20160927;20161018
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;8489.8;Jun-15;20160927;20161018
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;8492.49;Jun-15;20160927;20161018
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;8492.49;Jun-15;20160927;20161018
20230822;1.50105E+12;RUC;13E3301069D766F4B93D;ASOCIACIÓN EDITORIAL BRUÑO;3.15011E+13;130214.08;Mar-14;20160914;20161018
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;12400.2;Feb-16;20160901;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;2509.2;Oct-15;20160825;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;2786.03;Dic-15;20160822;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;7429.33;Ene-16;20160823;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;34271.79;Ene-16;20160823;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1208362;Mar-16;20160907;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2572447.48;Feb-16;20160824;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;963630.93;Ene-16;20160824;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1098;Dic-15;20160908;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;3417.31;Jun-15;20160907;20161017
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2278.21;Abr-15;20160907;20161017
20230822;1.50136E+12;RUC;2B25397E8EE615FC7F71;DAMONTE VALENCIA JUAN HUMBERTO - EDITORIAL HORIZONTE;1.15014E+13;34640.89;Abr-16;20161012;20161017
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;17398.11;Ene-16;20160912;20161013
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;24083.41;Jun-16;20160913;20161013
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;4305.86;Mar-16;20160913;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;14660.66;Ene-16;20160908;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;4422.6;Oct-15;20160908;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;17668.44;Ene-16;20160908;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2748.98;Dic-15;20160908;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;556236.15;May-16;20160907;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;721917.72;Abr-16;20160907;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;367245.57;Mar-16;20160907;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;4455;Mar-16;20160901;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;2196;Abr-16;20160901;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;1297.45;Ene-16;20160901;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;4455;Abr-16;20160901;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1584;Feb-16;20160901;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;3442.46;Dic-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;1763.27;Nov-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;1807.92;Oct-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;3329.16;Set-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;1601.46;Ago-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;3263.47;Jul-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484;ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;7844.94;May-15;20160921;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484; ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;4781.42;Jun-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484; ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;4733.51;Abr-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484; ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;3166.29;Feb-15;20160920;20161013
20230822;1.50122E+12;RUC;26DD46509DD0C1753484; ASESORAMIENTO Y ANALISIS LABORALES S.A.C.;3.15012E+13;1562.14;Ene-15;20160920;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2858.44;Ene-16;20160906;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;43287.41;Dic-15;20160906;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;18610.6;Oct-15;20160906;20161013
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;27096.86;Ene-16;20160826;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;2445.53;Jul-15;20160826;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1078.11;Ago-15;20160826;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1238.51;Ago-15;20160826;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;14302.5;Ene-16;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2712.6;Feb-16;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1609.88;Ene-16;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;7757.51;Ene-16;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;6850.14;Dic-15;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;7856.98;Ene-16;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;6228.52;Dic-15;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;14371.07;Nov-15;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;7216.43;Ene-16;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;15411.34;Ene-16;20160901;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2062.28;Dic-15;20160901;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;57584.56;Ene-16;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;9615.89;Ene-16;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;10903.96;Dic-15;20160831;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;3458.81;Ene-16;20160826;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;4333.46;Dic-15;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;38016;Nov-15;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;8139.95;Dic-15;20160826;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;988.2;Dic-15;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;35301.04;Ene-16;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;15635.39;Oct-15;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;7275.59;Dic-15;20160829;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;1.15014E+13;2286;Jun-15;20160906;20161005
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;20880;Mar-16;20160901;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2034;Mar-16;20160906;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2106;Mar-16;20160901;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;850799.6;Ene-16;20160829;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;845779.39;Dic-15;20160829;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;7413.12;Ene-16;20160826;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2440.9;Dic-15;20160826;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;747425.22;Ene-16;20160829;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;405994.47;Dic-15;20160829;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;12080.15;Ene-16;20160831;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;2596.86;Dic-15;20160831;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;440700.91;May-16;20160902;20161003
20230822;1.5014E+12;RUC;77700A41F11173312A4E;SANTILLANA S.A.;3.15014E+13;1109185.6;Abr-16;20160902;20161003
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;1317.04;May-16;20160823;20160930
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;3.15011E+13;3441.29;Ene-16;20160825;20160930
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;3.15011E+13;2416.41;Ene-16;20151218;20160930
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;3.15011E+13;3957.45;Ene-16;20160907;20160930
20230822;1.50117E+12;RUC;540B29A7F3E8042CE8E1;EDITORIAL COVEÑAS S.A.C.;3.15012E+13;61005.25;Abr-13;20160829;20160930
20230822;1.50117E+12;RUC;540B29A7F3E8042CE8E1;EDITORIAL COVEÑAS S.A.C.;3.15012E+13;62964;Mar-13;20160829;20160930
20230822;1.50117E+12;RUC;540B29A7F3E8042CE8E1;EDITORIAL COVEÑAS S.A.C.;3.15012E+13;106913.83;Mar-14;20160830;20160930
20230822;1.50117E+12;RUC;540B29A7F3E8042CE8E1;EDITORIAL COVEÑAS S.A.C.;3.15012E+13;99887.15;Abr-13;20160830;20160930
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;49785.25;Set-15;20160810;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;6406.78;Set-15;20160810;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;3455.08;Set-15;20160811;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;3508.47;Set-15;20160810;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;15571.53;Set-15;20160810;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;3352.88;Set-15;20160810;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C;3.15013E+13;3020.34;Set-15;20160810;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;16474.58;Set-15;20160810;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;10166.95;Set-15;20160809;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;2221.02;Ago-15;20160808;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;2463.56;Ago-15;20160808;20160926
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;2588.64;Ago-15;20160808;20160926
20230822;1.50103E+12;RUC;ABD224EF37F08740859E;GRUPO EDITORIAL NORMA S.A.C.;3.1501E+13;15050.06;Set-16;20160812;20160923
20230822;1.501E+12;RUC;D9F850482CAE91B15FE7;ASOCIACIÓN MUSEO DE ARTE DE LIMA;1.1501E+13;5462.52;Oct-14;20160727;20160922
20230822;1.501E+12;RUC;D9F850482CAE91B15FE7;ASOCIACIÓN MUSEO DE ARTE DE LIMA;1.1501E+13;4039.56;Abr-14;20160727;20160922
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;3.15011E+13;15589.55;Jun-16;20160818;20160922
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACÍFICO S.A.C.;1.15011E+13;5898.43;Jun-16;20160818;20160922
20230822;1.50131E+12;RUC;FF95F95A10EBC094D53B;UNIMUNDO S.A.C.;3.15013E+13;153882;Ene-16;20160209;20160922
20230822;1.501E+12;RUC;D9F850482CAE91B15FE7;ASOCIACIÓN MUSEO DE ARTE DE LIMA;1.1501E+13;2883.32;Dic-13;20160718;20160922
20230822;1.501E+12;RUC;D9F850482CAE91B15FE7;ASOCIACIÓN MUSEO DE ARTE DE LIMA;1.1501E+13;5121.86;Feb-13;20160718;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;5354.24;Ago-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;2379.66;Ago-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;4240.68;Ago-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;1688.64;Ago-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;3157.63;Ago-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;1922.03;Ago-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;34810.17;Jun-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;31734.92;Jun-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;8992.65;May-15;20160808;20160922
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;12100.42;May-15;20160808;20160922
20230822;1.501E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.1501E+13;1996.44;May-15;20160808;20160922
20230822;1.501E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C;3.1501E+13;55843.55;May-15;20160805;20160922
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;3.15011E+13;2495.47;Jun-16;20160818;20160919
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;3243.09;Jun-16;20160823;20160919
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;10475.73;Ene-16;20160823;20160919
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;33731.48;May-16;20160823;20160919
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;4589.89;Jun-16;20160823;20160919
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;3320.71;May-16;20160823;20160919
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;2675.66;May-16;20160823;20160919
20230822;1.50105E+12;RUC;E3BF61F1AA0D913F25B6;INSTITUTO PACIFICO S.A.C.;1.15011E+13;1740.6;May-16;20160823;20160919
20230822;1.50105E+12;RUC;C3E760A19E2DE7B87E2C;ASOCIACION LIBRERIA EDITORIAL SALESIANA;3.15011E+13;3268.28;Abr-15;20160824;20160919
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;12256.93;Mar-15;20160825;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;12680.73;Mar-15;20160825;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5319;Abr-15;20160825;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5738.4;Abr-15;20160901;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5738.4;Abr-15;20160901;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5931;Abr-15;20160901;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5931;Abr-15;20160901;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5715;Abr-15;20160901;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5319;Abr-15;20160901;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5738.4;Abr-15;20160901;20160914
20230822;1.50121E+12;RUC;79248BEAFDA4A61240E7;COMERCIALIZADORA BRANDON S.A.C.;1.15012E+13;5738.4;Abr-15;20160901;20160914
20230822;1.50122E+12;RUC;DE3B29F12714117FFB5E;INSTITUTO APOYO;3.15012E+13;4100.04;Mar-16;20160822;20160914
20230822;1.50122E+12;RUC;DE3B29F12714117FFB5E;INSTITUTO APOYO;3.15012E+13;40413.4;Mar-16;20160822;20160914
20230822;1.50122E+12;RUC;DE3B29F12714117FFB5E;INSTITUTO APOYO;3.15012E+13;1313.12;Mar-16;20160822;20160914
20230822;1.50122E+12;RUC;DE3B29F12714117FFB5E;INSTITUTO APOYO;3.15012E+13;10318.85;Mar-16;20160822;20160914
20230822;1.001E+12;RUC;69079880D67C8EBCCF34;U-EDUCATION E.I.R.L.;3.1001E+13;4898.14;Ago-16;20160727;20160913
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;5597.22;Abr-15;20160610;20160909
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C;3.15013E+13;4734.92;Abr-15;20160610;20160909
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;21737.29;Abr-15;20160610;20160909
20230822;1.501E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.1501E+13;4935.51;Abr-15;20160610;20160909
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;5636.17;Abr-15;20160610;20160909
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;8794.17;Abr-15;20160610;20160909
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM  S.A.C.;3.15013E+13;23491.53;Mar-15;20160610;20160909
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;35920.68;Mar-15;20160610;20160909
20230822;1.5013E+12;RUC;838943D64FD888509CD2;EDICIONES LEXICOM S.A.C.;3.15013E+13;32162.03;Mar-15;20160610;20160909
